rev_Mean;mou_Mean;totmrc_Mean;da_Mean;ovrmou_Mean;ovrrev_Mean;vceovr_Mean;datovr_Mean;roam_Mean;change_mou;change_rev;drop_vce_Mean;drop_dat_Mean;blck_vce_Mean;blck_dat_Mean;unan_vce_Mean;unan_dat_Mean;plcd_vce_Mean;plcd_dat_Mean;recv_vce_Mean;recv_sms_Mean;comp_vce_Mean;comp_dat_Mean;custcare_Mean;ccrndmou_Mean;cc_mou_Mean;inonemin_Mean;threeway_Mean;mou_cvce_Mean;mou_cdat_Mean;mou_rvce_Mean;owylis_vce_Mean;mouowylisv_Mean;iwylis_vce_Mean;mouiwylisv_Mean;peak_vce_Mean;peak_dat_Mean;mou_peav_Mean;mou_pead_Mean;opk_vce_Mean;opk_dat_Mean;mou_opkv_Mean;mou_opkd_Mean;drop_blk_Mean;attempt_Mean;complete_Mean;callfwdv_Mean;callwait_Mean;churn;months;uniqsubs;actvsubs;new_cell;crclscod;asl_flag;totcalls;totmou;totrev;adjrev;adjmou;adjqty;avgrev;avgmou;avgqty;avg3mou;avg3qty;avg3rev;avg6mou;avg6qty;avg6rev;prizm_social_one;area;dualband;refurb_new;hnd_price;phones;models;hnd_webcap;truck;rv;ownrent;lor;dwlltype;marital;adults;infobase;income;numbcars;HHstatin;dwllsize;forgntvl;ethnic;kid0_2;kid3_5;kid6_10;kid11_15;kid16_17;creditcd;eqpdays;Customer_ID
241,14;1360,25;30,0;0,2475;575,25;201,3375;201,3375;0,0;8,73;-134,25;-12,38;15,33333333;0,0;0,0;0,0;6,333333333;0,0;266,0;0,0;101,0;0,0;251,3333333;0,0;0,333333333;1,333333333;1,01;24,66666667;0,333333333;568,1;0,0;357,26;43,33333333;39,68;0,333333333;1,206666667;184,0;0,0;488,5166667;0,0;157,3333333;0,0;436,8466667;0,0;15,33333333;266,0;251,3333333;0,0;0,333333333;1;13;1;1;U;AA;N;2228;8031,0;1410,74;1350,75;7985,0;2220;112,56;665,42;185,0;1405;372;245;937,0;255,0;163,0;C;NEW YORK CITY AREA;Y;N;59,98999023;1,0;1,0;WCMB;0,0;0,0;O;8,0;S;S;2,0;M;1,0;;C;A;0,0;S;U;U;U;U;Y;Y;393,0;1057751
29,99;96,75;29,99;0,0;0,0;0,0;0,0;0,0;0,0;42,25;0,0;2,333333333;0,0;0,0;0,0;9,333333333;0,0;33,0;0,0;13,66666667;0,0;21,66666667;0,0;0,0;0,0;0,0;10,66666667;0,0;46,66666667;0,0;9,926666667;13,0;18,36333333;6,0;6,383333333;28,33333333;0,0;47,94;0,0;3,333333333;0,0;8,653333333;0,0;2,333333333;33,0;21,66666667;0,0;0,0;1;7;1;1;U;AA;N;227;837,0;290,7;225,18;810,0;224;37,53;135,0;37,33;83;34;30;135,0;37,0;38,0;U;NEW YORK CITY AREA;N;N;129,9899902;1,0;1,0;WCMB;1,0;0,0;O;2,0;M;U;2,0;M;4,0;1,0;I;A;0,0;H;U;U;U;U;U;Y;208,0;1090809
73,03;447,6666667;31,76666667;0,0;84,0;29,4;29,4;0,0;0,0;-263,6666667;27,27;7,333333333;0,0;0,333333333;0,0;66,0;0,0;169,0;0,0;79,33333333;0,0;97,66666667;0,0;3,333333333;4,333333333;2,233333333;57,66666667;0,333333333;126,1266667;0,0;71,74666667;6,666666667;5,383333333;1,666666667;1,966666667;100,0;0,0;116,91;0,0;62,33333333;0,0;80,96333333;0,0;7,666666667;169,0;97,66666667;0,0;0,0;1;12;1;1;U;DA;Y;2178;4304,0;487,96;427,98;4277,0;2162;42,8;427,7;216,2;518;284;53;468,0;244,0;47,0;;NEW ENGLAND AREA;Y;N;199,9899902;2,0;1,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;H;U;U;U;U;U;N;15,0;1062440
10,2475;176,0;10,0;0,2475;0,0;0,0;0,0;0,0;0,0;68,0;0,7425;0,0;0,0;8,666666667;1,333333333;26,66666667;0,333333333;113,0;1,666666667;8,0;0,0;77,66666667;0,0;0,0;0,0;0,0;5,333333333;0,333333333;79,93333333;0,0;6,243333333;13,0;13,45666667;1,0;1,293333333;34,0;0,0;42,95333333;0,0;51,66666667;0,0;43,22333333;0,0;10,0;114,6666667;77,66666667;0,0;0,0;1;20;2;2;Y;AA;N;2334;4394,0;540,17;505,86;4387,0;2330;26,62;230,89;122,63;153;94;10;184,0;102,0;10,0;C;MIDWEST AREA;Y;N;79,98999023;3,0;2,0;WCMB;0,0;0,0;O;15,0;S;M;3,0;M;4,0;2,0;I;A;0,0;U;U;U;U;U;U;Y;234,0;1033406
47,805;1152,5;44,99;0,0;36,5;12,815;12,425;0,39;0,0;-50,5;-5,815;2,333333333;0,0;14,66666667;0,333333333;43,66666667;0,0;288,3333333;1,0;134,0;0,0;229,3333333;0,666666667;19,0;26,33333333;16,30333333;41,0;1,0;459,01;0,813333333;444,0866667;56,33333333;49,93333333;31,0;71,59333333;104,0;0,0;239,3866667;0,0;257,6666667;0,666666667;663,71;0,813333333;17,33333333;289,3333333;230,0;0,0;9,0;1;24;1;1;U;BA;N;5932;14393,0;1012,62;976,51;14374,0;5918;42,46;624,96;257,3;1169;330;50;1017,0;328,0;50,0;T;TENNESSEE AREA;Y;N;129,9899902;4,0;3,0;WCMB;1,0;0,0;O;3,0;S;M;5,0;M;9,0;2,0;C;A;0,0;N;U;U;U;U;Y;Y;117,0;1024653
61,1375;387,5;44,455;2,475;67,0;24,2075;23,525;0,6825;0,0;196,5;43,3025;3,666666667;0,0;0,666666667;0,0;14,0;0,0;133,6666667;0,0;23,66666667;0,0;116,0;0,0;0,0;0,0;0,0;11,33333333;0,0;239,7466667;0,0;64,61;8,333333333;7,396666667;0,666666667;0,19;104,6666667;0,0;211,37;0,0;31,33333333;0,0;92,99;0,0;4,333333333;133,6666667;116,0;0,0;0,333333333;0;35;1;1;U;B;N;2753;7822,0;1446,61;1410,45;7804,0;2743;41,48;229,53;80,68;322;114;47;286,0;83,0;43,0;U;GREAT LAKES AREA;N;N;129,9899902;2,0;2,0;WCMB;0,0;0,0;O;5,0;S;M;3,0;M;9,0;2,0;C;A;0,0;U;U;U;U;Y;Y;Y;38,0;1006618
43,28;408,5;44,99;0,495;19,0;7,6;7,6;0,0;0,195;-168,5;-8,29;2,666666667;0,0;0,666666667;0,0;9,666666667;0,0;69,0;0,0;41,0;0,0;56,33333333;0,0;0,0;0,0;0,0;32,0;0,0;207,5866667;0,0;68,04333333;10,66666667;26,59;0,333333333;1,723333333;37,66666667;0,0;105,8033333;0,0;37,66666667;0,0;169,8266667;0,0;3,333333333;69,0;56,33333333;0,0;1,0;1;23;1;1;U;AA;N;2759;9887,0;1274,44;1209,19;9757,0;2707;57,58;464,62;128,9;465;89;46;579,0;103,0;53,0;S;SOUTHWEST AREA;Y;N;149,9899902;1,0;1,0;WCMB;0,0;0,0;O;4,0;M;B;1,0;M;9,0;1,0;C;J;0,0;N;U;U;U;U;U;Y;690,0;1023872
159,7325;1294,5;87,485;2,2275;274,25;82,455;81,675;0,78;27,56;247,5;-24,8625;21,66666667;0,0;11,0;0,0;86,33333333;0,0;318,6666667;1,0;48,33333333;0,0;210,0;1,0;19,66666667;126,0;114,5;6,333333333;0,333333333;599,52;1,956666667;160,5133333;33,66666667;24,52;19,66666667;79,36333333;161,6666667;1,0;483,69;1,956666667;86,33333333;0,0;276,3433333;0,0;32,66666667;319,6666667;211,0;0,0;3,666666667;1;11;1;1;N;D4;Y;3341;13443,0;1243,76;1178,15;13376,0;3330;117,82;1337,6;333,0;1212;319;168;1173,0;296,0;115,0;;OHIO AREA;T;N;99,98999023;3,0;3,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;S;U;U;U;U;U;N;51,0;1077634
10,0;30,25;10,0;0,0;0,0;0,0;0,0;0,0;0,0;12,75;0,0;4,0;0,0;0,333333333;0,0;7,333333333;0,0;23,66666667;0,0;1,0;0,0;12,0;0,0;0,0;0,0;0,0;0,333333333;0,0;4,186666667;0,0;1,083333333;2,0;0,953333333;0,333333333;0,15;9,666666667;0,0;2,843333333;0,0;3,333333333;0,0;2,426666667;0,0;4,333333333;23,66666667;12,0;0,0;0,0;1;37;2;2;U;EA;N;1506;2070,0;640,96;610,96;1901,0;1389;21,82;67,89;49,61;26;23;10;25,0;20,0;10,0;U;LOS ANGELES AREA;N;N;29,98999023;1,0;1,0;WC;0,0;0,0;O;6,0;M;U;2,0;M;6,0;2,0;I;J;0,0;R;Y;U;U;U;U;Y;1123,0;1098760
136,57;625,25;52,2375;1,2375;236,25;94,5;94,5;0,0;0,0;-405,25;-44,58;6,666666667;0,0;7,666666667;0,0;34,66666667;0,333333333;221,3333333;0,333333333;87,66666667;0,0;174,6666667;0,0;0,0;0,0;0,0;52,33333333;0,0;318,7966667;0,0;128,7133333;89,0;149,9866667;29,66666667;35,10666667;150,6666667;0,0;225,12;0,0;109,3333333;0,0;222,39;0,0;14,33333333;221,6666667;174,6666667;0,0;5,333333333;1;11;2;1;U;AA;N;4288;11319,0;1200,71;1075,43;10754,0;4052;107,54;1075,4;405,2;760;286;151;1068,0;352,0;119,0;S;DALLAS AREA;Y;N;149,9899902;2,0;2,0;WCMB;0,0;0,0;O;12,0;S;U;2,0;M;6,0;;;A;0,0;H;U;U;U;U;U;Y;210,0;1055981
85,685;1006,5;49,99;0,495;113,0;45,2;45,2;0,0;0,0;-91,5;-26,705;10,66666667;0,0;2,0;0,0;46,0;0,0;311,3333333;0,0;121,0;0,0;258,0;0,0;1,0;2,666666667;2,453333333;55,33333333;0,0;494,93;0,0;298,4033333;116,6666667;226,1733333;24,66666667;70,24;181,6666667;0,0;371,4933333;0,0;178,3333333;0,0;421,84;0,0;12,66666667;311,3333333;258,0;0,0;14,0;1;13;1;1;U;BA;N;4062;11537,0;826,41;761,43;11487,0;4045;63,45;957,25;337,08;1037;355;95;1020,0;354,0;84,0;U;SOUTHWEST AREA;Y;N;129,9899902;1,0;1,0;WCMB;0,0;0,0;;6,0;M;U;4,0;M;5,0;2,0;;B;0,0;H;U;U;U;Y;U;Y;394,0;1076043
101,7075;1802,75;59,99;1,485;168,75;51,2325;48,6;2,6325;0,0;-558,75;-17,1575;12,0;0,0;117,0;0,0;39,66666667;0,0;747,0;4,0;182,0;0,0;581,6666667;4,0;2,333333333;15,33333333;14,01666667;79,66666667;5,666666667;802,8933333;7,233333333;360,3633333;137,0;147,9833333;36,66666667;55,30333333;288,6666667;2,0;408,72;4,123333333;471,6666667;2,0;754,5366667;3,11;129,0;751,0;585,6666667;0,0;25,0;0;10;1;1;U;BA;N;6402;14497,0;661,47;631,49;14491,0;6397;78,94;1811,38;799,63;1989;832;107;1898,0;807,0;82,0;U;CHICAGO AREA;Y;N;149,9899902;1,0;1,0;WCMB;0,0;0,0;O;6,0;;B;1,0;M;1,0;1,0;C;;0,0;Z;U;U;U;U;U;Y;290,0;1075397
31,7225;218,75;29,99;1,7325;0,0;0,0;0,0;0,0;0,0;-41,75;-1,7325;2,333333333;0,0;3,333333333;0,0;8,666666667;0,0;102,3333333;0,0;18,66666667;0,0;89,33333333;0,0;0,0;0,0;0,0;11,0;0,0;110,17;0,0;20,85;9,666666667;5,533333333;6,666666667;6,696666667;57,0;0,0;80,11;0,0;49,66666667;0,0;50,91;0,0;5,666666667;102,3333333;89,33333333;0,0;1,0;0;26;2;2;Y;A;N;3015;5483,0;1068,3;908,66;5264,0;2875;37,86;219,33;119,79;233;120;32;250,0;132,0;32,0;S;SOUTH FLORIDA AREA;N;N;79,98999023;1,0;1,0;WC;0,0;0,0;O;13,0;S;B;1,0;M;9,0;;A;A;0,0;H;U;U;U;U;U;Y;764,0;1021804
42,29;657,0;64,99;0,0;17,75;5,55;5,55;0,0;0,0;-11,0;-11,7;2,666666667;0,0;0,0;0,0;27,0;0,0;121,0;0,0;51,0;0,0;91,66666667;0,0;0,0;0,0;0,0;28,33333333;0,0;506,3066667;0,0;68,11;14,66666667;11,94333333;13,0;15,24333333;75,33333333;0,0;230,4033333;0,0;65,0;0,0;344,0133333;0,0;2,666666667;121,0;91,66666667;0,0;1,0;0;29;3;3;N;AA;N;2751;15407,0;1516,61;1432,74;15075,0;2706;53,06;558,33;100,22;661;164;46;624,0;138,0;51,0;S;SOUTHWEST AREA;Y;N;29,98999023;1,0;1,0;;1,0;1,0;O;3,0;S;U;4,0;M;9,0;;C;A;0,0;N;U;U;U;U;U;Y;856,0;1019280
49,99;361,0;49,99;0,0;0,0;0,0;0,0;0,0;0,0;;;4,333333333;0,0;0,333333333;0,0;16,33333333;0,0;138,6666667;0,0;72,0;0,0;120,0;0,0;0,0;0,0;0,0;51,66666667;0,0;242,0766667;0,0;94,5;67,33333333;62,87333333;10,0;16,55666667;90,66666667;0,0;213,4166667;0,0;60,66666667;0,0;123,16;0,0;4,666666667;138,6666667;120,0;0,0;0,666666667;0;32;1;1;N;B;N;3925;10904,0;1739,53;1671,8;10762,0;3868;75,99;489,18;175,82;498;134;60;501,0;139,0;68,0;U;SOUTHWEST AREA;N;N;;2,0;2,0;WC;0,0;0,0;;;;U;;;;;;;0,0;N;U;U;U;U;U;N;45,0;1099973
31,5775;362,75;30,0;0,0;0,25;0,1;0,1;0,0;0,0;76,25;-1,4775;8,666666667;0,0;0,0;0,0;9,0;0,0;78,0;0,0;72,0;0,0;65,33333333;0,0;0,0;0,0;0,0;42,33333333;0,333333333;62,9;0,0;192,6633333;23,66666667;18,51666667;0,0;0,0;61,0;0,0;126,2433333;0,0;38,0;0,0;129,32;0,0;8,666666667;78,0;65,33333333;0,0;0,0;1;33;1;1;Y;B;N;3956;7217,0;1001,88;942,55;7114,0;3870;30,4;229,48;124,84;337;145;32;285,0;132,0;32,0;R;SOUTHWEST AREA;N;N;29,98999023;2,0;2,0;WC;0,0;0,0;O;6,0;S;B;1,0;M;5,0;1,0;A;A;0,0;N;U;U;U;U;U;Y;767,0;1004947
133,74;2106,25;84,99;0,2475;212,0;53,0;53,0;0,0;4,74;555,75;129,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;13;2;1;U;BA;N;3134;15150,0;1213,53;1091,03;14818,0;3057;99,18;1347,09;277,91;1921;359;91;1460,0;283,0;90,0;S;SOUTH FLORIDA AREA;Y;N;129,9899902;2,0;2,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;N;U;U;U;U;U;N;172,0;1049798
104,185;1497,0;84,99;0,495;79,25;31,7;31,7;0,0;0,0;-662,0;-29,195;15,66666667;0,0;1,666666667;0,0;86,33333333;0,0;391,3333333;0,0;159,0;0,0;294,0;0,0;3,333333333;10,0;7,786666667;92,33333333;0,333333333;709,5133333;0,0;425,9266667;125,6666667;178,4533333;94,0;311,37;281,0;0,0;724,1733333;0,0;124,6666667;0,0;411,2633333;0,0;17,33333333;391,3333333;294,0;0,0;1,0;1;33;1;1;Y;A;N;7900;27173,0;2319,68;2232,12;26753,0;7775;72,0;863,0;250,81;1718;435;114;1559,0;416,0;111,0;U;NORTHWEST/ROCKY MOUNTAIN AREA;Y;R;99,98999023;3,0;3,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;N;U;U;U;U;U;N;199,0;1009841
40,2825;195,75;49,99;0,0;0,0;0,0;0,0;0,0;0,2925;-62,75;-0,2925;3,0;0,0;41,33333333;0,0;20,66666667;0,0;156,3333333;0,0;17,33333333;0,0;91,33333333;0,0;0,0;0,0;0,0;10,33333333;3,666666667;119,21;0,0;19,89;24,66666667;24,44333333;0,0;0,0;71,33333333;0,0;101,3633333;0,0;37,33333333;0,0;37,73666667;0,0;44,33333333;156,3333333;91,33333333;0,0;0,0;0;10;1;1;U;AA;N;892;1905,0;483,17;407,47;1905,0;892;45,27;211,67;99,11;217;104;40;223,0;112,0;42,0;S;CHICAGO AREA;Y;N;149,9899902;2,0;1,0;WCMB;0,0;0,0;O;12,0;S;S;5,0;M;4,0;;;A;1,0;N;U;U;U;U;U;Y;288,0;1092086
88,33;285,75;29,99;0,0;165,5;57,925;57,925;0,0;0,0;-245,75;-58,34;11,66666667;0,0;0,333333333;0,0;7,333333333;0,0;94,66666667;0,0;25,66666667;0,0;78,0;0,0;0,0;0,0;0,0;7,333333333;0,0;140,6766667;0,0;64,28;29,66666667;22,12333333;0,666666667;2,5;48,33333333;0,0;118,7633333;0,0;48,0;0,0;86,19333333;0,0;12,0;94,66666667;78,0;0,0;1,333333333;1;23;1;1;N;AA;N;2097;5492,0;1607,29;1541,34;5365,0;2039;73,4;255,48;97,1;368;148;108;301,0;119,0;93,0;S;DC/MARYLAND/VIRGINIA AREA;Y;N;129,9899902;2,0;2,0;WCMB;0,0;0,0;O;1,0;M;U;1,0;M;6,0;2,0;C;;0,0;S;U;U;U;U;U;Y;187,0;1018922
10,09;510,75;10,0;0,0;0,0;0,0;0,0;0,0;0,0;-150,75;-0,09;14,66666667;0,0;5,0;0,0;29,0;0,0;150,6666667;1,333333333;42,33333333;0,0;105,3333333;1,333333333;0,333333333;0,333333333;0,283333333;19,0;0,0;223,6566667;2,073333333;116,4333333;11,66666667;13,69333333;3,666666667;5,31;63,33333333;0,0;146,2366667;0,0;77,33333333;1,333333333;193,8533333;2,073333333;19,66666667;152,0;106,6666667;0,0;2,333333333;0;11;5;3;U;AA;N;2123;6934,0;613,05;173,07;6934,0;2123;17,31;693,4;212,3;561;175;10;594,0;177,0;10,0;C;CHICAGO AREA;N;N;399,9899902;1,0;1,0;WCMB;1,0;0,0;O;15,0;S;M;4,0;M;6,0;2,0;C;A;0,0;M;U;U;Y;Y;Y;Y;322,0;1059561
17,24;10,25;16,99;0,0;0,0;0,0;0,0;0,0;0,0;-0,25;-0,25;2,333333333;0,0;0,666666667;0,0;0,666666667;0,0;7,333333333;0,0;0,0;0,0;3,666666667;0,0;0,0;0,0;0,0;0,0;0,0;2,276666667;0,0;0,0;0,0;0,0;0,0;0,0;3,666666667;0,0;2,276666667;0,0;0,0;0,0;0,0;0,0;3,0;7,333333333;3,666666667;0,0;0,0;1;40;1;1;Y;A;N;279;587,0;701,14;668,26;586,0;278;17,59;15,42;7,32;10;7;17;12,0;7,0;17,0;C;MIDWEST AREA;N;N;29,98999023;1,0;1,0;;0,0;0,0;O;1,0;S;A;4,0;M;7,0;1,0;I;A;0,0;G;U;U;U;U;U;Y;1208,0;1002614
90,97;1817,25;67,6975;2,7225;55,75;22,3;22,3;0,0;0,0;560,75;-9,76;15,33333333;0,0;1,333333333;0,0;76,0;0,0;531,6666667;0,0;271,0;0,0;443,3333333;0,0;2,333333333;9,0;7,756666667;177,0;0,333333333;875,1433333;0,0;346,82;106,3333333;74,06;43,0;48,15;208,3333333;0,0;314,9533333;0,0;435,3333333;0,0;907,0133333;0,0;16,66666667;531,6666667;443,3333333;0,0;4,0;0;19;1;1;U;CA;N;8824;19742,0;1574,68;1481,35;19726,0;8818;82,3;1095,89;489,89;1630;627;94;1209,0;525,0;84,0;S;GREAT LAKES AREA;T;N;99,98999023;3,0;3,0;WCMB;1,0;1,0;O;7,0;S;U;4,0;M;9,0;1,0;I;A;0,0;N;U;U;U;U;U;Y;156,0;1044345
60,465;480,5;49,99;0,0;43,25;12,975;12,975;0,0;0,0;-84,5;-12,975;5,333333333;0,0;0,666666667;0,0;28,33333333;0,0;173,6666667;0,0;53,66666667;0,0;141,0;0,0;1,666666667;1,666666667;1,096666667;38,66666667;0,0;339,9466667;0,0;110,8766667;74,0;120,4333333;6,0;30,63333333;88,33333333;0,0;174,2233333;0,0;82,66666667;0,0;276,6;0,0;6,0;173,6666667;141,0;0,0;3,333333333;1;25;1;1;U;BA;N;3131;8309,0;1013,92;1013,92;7745,0;2858;59,64;455,59;168,12;509;159;64;488,0;182,0;58,0;T;NEW ENGLAND AREA;Y;N;149,9899902;2,0;2,0;WCMB;0,0;0,0;;;;U;;;;;;;0,0;F;U;U;U;U;U;N;643,0;1031681
86,635;554,5;50,0;0,2475;82,25;24,675;24,675;0,0;11,7125;97,5;-13,475;8,0;0,0;4,666666667;0,0;27,66666667;0,0;224,0;0,0;83,33333333;0,0;185,6666667;0,0;0,0;0,0;0,0;48,33333333;0,666666667;269,01;0,0;110,6266667;70,0;68,10666667;9,333333333;20,34666667;109,0;0,0;168,1533333;0,0;130,3333333;0,0;211,4833333;0,0;12,66666667;224,0;185,6666667;0,0;1,666666667;1;24;1;1;U;BA;N;4464;9936,0;1550,55;1480,86;9788,0;4402;64,39;425,57;191,39;522;247;91;523,0;252,0;77,0;T;NEW YORK CITY AREA;Y;N;29,98999023;1,0;1,0;;0,0;0,0;O;15,0;S;M;5,0;M;7,0;3,0;;A;0,0;N;U;U;U;U;U;Y;739,0;1020296
97,4275;1002,25;69,99;0,0;84,75;21,1875;21,1875;0,0;0,0;-29,25;-9,9375;8,666666667;0,0;0,0;0,0;24,33333333;0,0;185,3333333;0,0;488,6666667;0,0;156,3333333;0,0;1,0;1,333333333;1,003333333;299,3333333;0,666666667;214,5466667;0,0;508,27;19,66666667;25,59666667;0,666666667;1,5;76,33333333;0,0;134,28;0,0;450,0;0,0;588,5366667;0,0;8,666666667;185,3333333;156,3333333;0,0;16,33333333;0;35;1;1;U;EA;N;18520;24356,0;2227,5;2157,51;24024,0;18247;74,4;828,41;629,21;1012;682;101;951,0;685,0;85,0;S;LOS ANGELES AREA;Y;N;199,9899902;2,0;2,0;WCMB;0,0;0,0;O;10,0;S;M;6,0;M;4,0;2,0;;A;0,0;H;U;U;U;U;U;Y;93,0;1099251
42,1525;211,75;29,99;1,7325;29,5;10,325;10,325;0,0;0,0;-32,75;-10,1825;3,0;0,0;1,333333333;0,0;3,666666667;0,0;65,66666667;0,0;16,0;0,0;58,33333333;0,0;0,0;0,0;0,0;7,666666667;0,0;129,4166667;0,0;44,50666667;4,0;1,886666667;0,333333333;0,473333333;50,33333333;0,0;114,4866667;0,0;22,66666667;0,0;59,43666667;0,0;4,333333333;65,66666667;58,33333333;0,0;0,666666667;1;14;3;1;U;A;N;652;1635,0;561,19;498,19;1577,0;632;38,32;121,31;48,62;223;74;46;165,0;62,0;39,0;U;OHIO AREA;N;N;29,98999023;1,0;1,0;;0,0;0,0;O;1,0;S;U;3,0;M;9,0;;C;A;0,0;J;U;U;U;U;U;Y;434,0;1052413
38,2525;622,25;44,99;0,2475;6,75;2,7;2,7;0,0;0,0;241,75;-2,2725;1,0;0,0;13,0;0,0;2,666666667;0,0;67,0;0,0;6,333333333;0,0;50,33333333;0,0;4,666666667;13,0;10,46666667;1,666666667;0,666666667;575,6033333;0,0;52,21333333;7,333333333;9,606666667;0,666666667;1,973333333;23,33333333;0,0;118,6533333;0,0;33,33333333;0,0;509,16;0,0;14,0;67,0;50,33333333;0,0;0,0;0;19;1;1;U;CA;Y;692;4531,0;584,02;553,02;4531,0;692;46,09;377,58;57,67;542;64;39;383,0;46,0;38,0;C;OHIO AREA;Y;N;29,98999023;2,0;1,0;WC;1,0;0,0;O;1,0;M;M;1,0;M;5,0;;C;B;0,0;G;U;U;U;U;U;Y;147,0;1028494
102,09;893,75;74,99;0,7425;0,25;0,0975;0,0;0,0975;23,01;-243,75;17,1;7,0;0,0;13,0;0,0;98,0;0,0;456,6666667;0,333333333;102,3333333;0,0;341,0;0,333333333;0,0;0,0;0,0;43,33333333;0,333333333;345,0333333;0,06;180,8433333;75,33333333;100,28;6,333333333;11,08;254,0;0,333333333;317,33;0,06;187,0;0,0;208,54;0,0;20,0;457,0;341,3333333;0,0;7,0;1;19;1;1;U;ZA;N;9267;18697,0;1853,12;1798,17;18654,0;9253;99,9;1036,33;514,06;975;490;96;1023,0;522,0;89,0;C;CENTRAL/SOUTH TEXAS AREA;Y;N;129,9899902;2,0;2,0;WCMB;0,0;0,0;;;M;U;1,0;M;;;C;;0,0;H;U;U;U;U;U;N;383,0;1043809
40,4825;409,25;44,99;0,0;0,0;0,0;0,0;0,0;6,63;22,75;-5,4925;0,666666667;0,0;2,333333333;0,0;13,0;0,0;86,33333333;0,0;23,66666667;0,0;71,0;0,0;0,0;0,0;0,0;10,33333333;0,0;271,6633333;0,0;59,25666667;3,0;2,223333333;4,666666667;17,8;59,33333333;0,0;140,96;0,0;34,66666667;0,0;189,96;0,0;3,0;86,33333333;71,0;0,0;0,666666667;0;21;1;1;U;AA;N;1652;5341,0;721,13;690,13;5333,0;1648;34,51;266,65;82,4;402;107;42;372,0;98,0;39,0;;HOUSTON AREA;Y;N;149,9899902;1,0;1,0;WCMB;1,0;1,0;O;4,0;S;U;2,0;M;9,0;1,0;C;A;0,0;N;U;U;U;U;U;Y;640,0;1028684
44,19;86,75;41,13;0,0;0,25;0,0975;0,0;0,0975;0,0;80,25;9,45;1,666666667;0,0;0,0;0,0;4,333333333;0,0;13,66666667;0,0;5,0;0,0;8,0;0,0;0,0;0,0;0,0;3,333333333;0,0;13,89333333;0,0;5,233333333;4,666666667;3,353333333;0,333333333;0,033333333;5,333333333;0,0;6,256666667;0,0;5,666666667;0,0;12,87;0,0;1,666666667;13,66666667;8,0;0,0;0,666666667;1;15;1;1;U;CA;N;949;3004,0;785,32;696,93;3002,0;947;49,78;214,43;67,64;60;14;41;200,0;72,0;46,0;S;SOUTHWEST AREA;Y;N;79,98999023;1,0;1,0;WCMB;0,0;0,0;O;3,0;M;S;2,0;M;8,0;2,0;G;B;0,0;N;U;U;U;U;U;Y;448,0;1043907
58,26;482,0;49,99;1,2375;40,0;16,0;16,0;0,0;0,6125;-462,0;-17,28;11,33333333;0,0;2,0;0,0;64,33333333;0,0;201,6666667;0,0;37,0;0,0;125,0;0,0;3,0;11,0;9,63;23,0;0,0;325,1133333;0,0;65,20666667;15,66666667;20,14666667;5,0;23,60333333;84,33333333;0,0;217,6566667;0,0;68,0;0,0;172,6633333;0,0;13,33333333;201,6666667;125,0;0,0;2,333333333;1;8;1;1;U;EA;Y;976;3320,0;431,53;355,83;3314,0;975;50,83;473,43;139,29;636;177;64;527,0;153,0;53,0;U;NEW ENGLAND AREA;Y;N;149,9899902;1,0;1,0;WCMB;0,0;0,0;;;;U;;M;;;;;0,0;Z;U;U;U;U;U;N;228,0;1093232
35,695;248,0;44,99;0,0;0,0;0,0;0,0;0,0;0,705;-48,0;2,115;4,0;0,0;1,666666667;0,0;18,66666667;0,0;71,66666667;0,0;3,666666667;0,0;47,33333333;0,0;0,0;0,0;0,0;2,666666667;0,0;210,4166667;0,0;4,333333333;5,0;2,983333333;2,0;1,956666667;29,0;0,0;110,4;0,0;21,0;0,0;104,3533333;0,0;5,666666667;71,66666667;47,33333333;0,0;0,0;0;10;1;1;U;AA;N;389;2452,0;385,32;319,71;2452,0;389;35,52;272,44;43,22;264;43;35;235,0;40,0;36,0;S;DC/MARYLAND/VIRGINIA AREA;Y;N;79,98999023;1,0;1,0;WCMB;1,0;0,0;O;9,0;S;M;4,0;M;9,0;2,0;;A;0,0;N;U;U;U;U;U;Y;294,0;1086427
